unique_id,person_id,video_id,start_t,end_t,action
4.2,04,2,0:6:28,0:6:30,"add_dressing_prep
"
4.2,04,2,0:6:30,0:6:39,"add_dressing_core
"
4.2,04,2,0:6:39,0:6:43,"add_dressing_post
"
12.1,12,1,0:0:31,0:0:49,"peel_cucumber_prep
"
12.1,12,1,0:0:31,0:3:49,"cut_and_mix_ingredients
"
12.1,12,1,0:0:49,0:1:17,"peel_cucumber_core
"
12.1,12,1,0:1:17,0:1:22,"peel_cucumber_post
"
12.1,12,1,0:1:22,0:1:26,"cut_cucumber_prep
"
12.1,12,1,0:1:26,0:1:50,"cut_cucumber_core
"
12.1,12,1,0:1:50,0:1:52,"cut_cucumber_post
"
12.1,12,1,0:1:52,0:1:53,"place_cucumber_into_bowl_prep
"
12.1,12,1,0:1:53,0:1:54,"place_cucumber_into_bowl_core
"
12.1,12,1,0:1:54,0:1:55,"place_cucumber_into_bowl_post
"
12.1,12,1,0:1:56,0:2:5,"cut_cheese_prep
"
12.1,12,1,0:2:5,0:2:16,"cut_cheese_core
"
12.1,12,1,0:2:16,0:2:17,"cut_cheese_post
"
12.1,12,1,0:2:17,0:2:22,"place_cheese_into_bowl_core
"
12.1,12,1,0:2:22,0:2:24,"place_cheese_into_bowl_post
"
12.1,12,1,0:2:24,0:2:33,"cut_lettuce_prep
"
12.1,12,1,0:2:33,0:2:44,"cut_lettuce_core
"
12.1,12,1,0:2:44,0:2:46,"cut_lettuce_post
"
12.1,12,1,0:2:46,0:2:48,"place_lettuce_into_bowl_prep
"
12.1,12,1,0:2:48,0:2:49,"place_lettuce_into_bowl_core
"
12.1,12,1,0:2:49,0:2:51,"place_lettuce_into_bowl_post
"
12.1,12,1,0:2:51,0:2:58,"cut_tomato_prep
"
12.1,12,1,0:2:58,0:3:32,"cut_tomato_core
"
12.1,12,1,0:3:32,0:3:34,"cut_tomato_post
"
12.1,12,1,0:3:35,0:3:36,"place_tomato_into_bowl_prep
"
12.1,12,1,0:3:36,0:3:38,"place_tomato_into_bowl_core
"
12.1,12,1,0:3:38,0:3:40,"place_tomato_into_bowl_post
"
12.1,12,1,0:3:42,0:3:45,"mix_ingredients_core
"
12.1,12,1,0:3:45,0:3:49,"mix_ingredients_post
"
12.1,12,1,0:3:57,0:4:9,"add_oil_prep
"
12.1,12,1,0:3:57,0:4:52,"prepare_dressing
"
12.1,12,1,0:4:9,0:4:13,"add_oil_core
"
12.1,12,1,0:4:13,0:4:18,"add_oil_post
"
12.1,12,1,0:4:18,0:4:21,"add_vinegar_prep
"
12.1,12,1,0:4:21,0:4:24,"add_vinegar_core
"
12.1,12,1,0:4:24,0:4:28,"add_vinegar_post
"
12.1,12,1,0:4:28,0:4:29,"add_pepper_prep
"
12.1,12,1,0:4:29,0:4:33,"add_pepper_core
"
12.1,12,1,0:4:33,0:4:34,"add_pepper_post
"
12.1,12,1,0:4:35,0:4:39,"add_salt_prep
"
12.1,12,1,0:4:39,0:4:40,"add_salt_core
"
12.1,12,1,0:4:40,0:4:42,"add_salt_post
"
12.1,12,1,0:4:42,0:4:43,"mix_dressing_prep
"
12.1,12,1,0:4:43,0:4:51,"mix_dressing_core
"
12.1,12,1,0:4:51,0:4:52,"mix_dressing_post
"
12.1,12,1,0:4:55,0:4:58,"serve_salad_onto_plate_prep
"
12.1,12,1,0:4:55,0:5:32,"serve_salad
"
12.1,12,1,0:4:58,0:5:6,"serve_salad_onto_plate_core
"
12.1,12,1,0:5:6,0:5:11,"serve_salad_onto_plate_post
"
12.1,12,1,0:5:11,0:5:13,"add_dressing_prep
"
12.1,12,1,0:5:13,0:5:30,"add_dressing_core
"
12.1,12,1,0:5:30,0:5:32,"add_dressing_post
"
25.1,25,1,0:0:40,0:0:53,"peel_cucumber_prep
"
25.1,25,1,0:0:40,0:3:51,"cut_and_mix_ingredients
"
25.1,25,1,0:0:53,0:1:27,"peel_cucumber_core
"
25.1,25,1,0:1:27,0:1:34,"peel_cucumber_post
"
25.1,25,1,0:1:35,0:1:37,"cut_cucumber_prep
"
25.1,25,1,0:1:37,0:1:52,"cut_cucumber_core
"
25.1,25,1,0:1:52,0:1:55,"cut_cucumber_post
"
25.1,25,1,0:1:55,0:1:57,"place_cucumber_into_bowl_prep
"
25.1,25,1,0:1:57,0:2:9,"place_cucumber_into_bowl_core
"
25.1,25,1,0:2:9,0:2:11,"place_cucumber_into_bowl_post
"
25.1,25,1,0:2:11,0:2:21,"cut_cheese_prep
"
25.1,25,1,0:2:21,0:2:37,"cut_cheese_core
"
25.1,25,1,0:2:37,0:2:37,"cut_cheese_post
"
25.1,25,1,0:2:38,0:2:39,"place_cheese_into_bowl_prep
"
25.1,25,1,0:2:39,0:2:42,"place_cheese_into_bowl_core
"
25.1,25,1,0:2:42,0:2:44,"place_cheese_into_bowl_post
"
25.1,25,1,0:2:44,0:2:49,"cut_lettuce_prep
"
25.1,25,1,0:2:49,0:2:53,"cut_lettuce_core
"
25.1,25,1,0:2:53,0:2:54,"cut_lettuce_post
"
25.1,25,1,0:2:54,0:2:54,"place_lettuce_into_bowl_prep
"
25.1,25,1,0:2:54,0:2:57,"place_lettuce_into_bowl_core
"
25.1,25,1,0:2:56,0:3:4,"cut_lettuce_prep
"
25.1,25,1,0:3:4,0:3:11,"cut_lettuce_core
"
25.1,25,1,0:3:11,0:3:11,"cut_lettuce_post
"
25.1,25,1,0:3:12,0:3:13,"place_lettuce_into_bowl_prep
"
25.1,25,1,0:3:13,0:3:21,"place_lettuce_into_bowl_core
"
25.1,25,1,0:3:21,0:3:22,"place_lettuce_into_bowl_post
"
25.1,25,1,0:3:22,0:3:29,"cut_tomato_prep
"
25.1,25,1,0:3:29,0:3:36,"cut_tomato_core
"
25.1,25,1,0:3:36,0:3:37,"cut_tomato_post
"
25.1,25,1,0:3:37,0:3:39,"place_tomato_into_bowl_prep
"
25.1,25,1,0:3:39,0:3:39,"place_tomato_into_bowl_core
"
25.1,25,1,0:3:39,0:3:42,"place_tomato_into_bowl_post
"
25.1,25,1,0:3:42,0:3:43,"mix_ingredients_prep
"
25.1,25,1,0:3:43,0:3:51,"mix_ingredients_core
"
25.1,25,1,0:3:51,0:3:51,"mix_ingredients_post
"
25.1,25,1,0:3:53,0:3:59,"add_vinegar_prep
"
25.1,25,1,0:3:53,0:4:24,"prepare_dressing
"
25.1,25,1,0:3:59,0:4:1,"add_vinegar_core
"
25.1,25,1,0:4:1,0:4:4,"add_vinegar_post
"
25.1,25,1,0:4:5,0:4:7,"add_oil_prep
"
25.1,25,1,0:4:7,0:4:11,"add_oil_core
"
25.1,25,1,0:4:11,0:4:15,"add_oil_post
"
25.1,25,1,0:4:15,0:4:18,"add_salt_prep
"
25.1,25,1,0:4:18,0:4:19,"add_salt_core
"
25.1,25,1,0:4:19,0:4:20,"add_salt_post
"
25.1,25,1,0:4:20,0:4:22,"add_pepper_prep
"
25.1,25,1,0:4:22,0:4:23,"add_pepper_core
"
25.1,25,1,0:4:23,0:4:24,"add_pepper_post
"
25.1,25,1,0:4:43,0:4:53,"serve_salad_onto_plate_prep
"
25.1,25,1,0:4:43,0:5:21,"serve_salad
"
25.1,25,1,0:4:53,0:5:0,"serve_salad_onto_plate_core
"
25.1,25,1,0:5:0,0:5:6,"serve_salad_onto_plate_post
"
25.1,25,1,0:5:7,0:5:10,"add_dressing_prep
"
25.1,25,1,0:5:10,0:5:20,"add_dressing_core
"
25.1,25,1,0:5:20,0:5:21,"add_dressing_post
"
8.2,08,2,0:21:14,0:22:13,"prepare_dressing
"
8.2,08,2,0:21:19,0:21:27,"add_vinegar_prep
"
8.2,08,2,0:21:27,0:21:32,"add_vinegar_core
"
8.2,08,2,0:21:32,0:21:37,"add_vinegar_post
"
8.2,08,2,0:21:37,0:21:39,"add_oil_prep
"
8.2,08,2,0:21:39,0:21:45,"add_oil_core
"
8.2,08,2,0:21:45,0:21:50,"add_oil_post
"
8.2,08,2,0:21:50,0:21:53,"add_pepper_prep
"
8.2,08,2,0:21:53,0:21:55,"add_pepper_core
"
8.2,08,2,0:21:55,0:21:57,"add_pepper_post
"
8.2,08,2,0:21:57,0:21:58,"add_salt_prep
"
8.2,08,2,0:21:58,0:22:2,"add_salt_core
"
8.2,08,2,0:22:2,0:22:3,"add_salt_post
"
8.2,08,2,0:22:3,0:22:4,"mix_dressing_prep
"
8.2,08,2,0:22:4,0:22:12,"mix_dressing_core
"
8.2,08,2,0:22:12,0:22:13,"mix_dressing_post
"
8.2,08,2,0:22:15,0:22:19,"cut_cucumber_prep
"
8.2,08,2,0:22:15,0:26:48,"cut_and_mix_ingredients
"
8.2,08,2,0:22:19,0:22:34,"cut_cucumber_core
"
8.2,08,2,0:22:34,0:22:37,"cut_cucumber_post
"
8.2,08,2,0:22:37,0:22:38,"place_cucumber_into_bowl_prep
"
8.2,08,2,0:22:38,0:22:40,"place_cucumber_into_bowl_core
"
8.2,08,2,0:22:40,0:22:43,"place_cucumber_into_bowl_post
"
8.2,08,2,0:22:43,0:22:54,"cut_lettuce_prep
"
8.2,08,2,0:22:54,0:24:3,"cut_lettuce_core
"
8.2,08,2,0:24:3,0:24:5,"cut_lettuce_post
"
8.2,08,2,0:24:5,0:24:7,"place_lettuce_into_bowl_prep
"
8.2,08,2,0:24:7,0:24:10,"place_lettuce_into_bowl_core
"
8.2,08,2,0:24:10,0:24:13,"place_lettuce_into_bowl_post
"
8.2,08,2,0:24:15,0:24:18,"cut_tomato_prep
"
8.2,08,2,0:24:18,0:25:39,"cut_tomato_core
"
8.2,08,2,0:25:39,0:25:41,"cut_tomato_post
"
8.2,08,2,0:25:42,0:25:44,"place_tomato_into_bowl_prep
"
8.2,08,2,0:25:44,0:25:48,"place_tomato_into_bowl_core
"
8.2,08,2,0:25:48,0:25:51,"place_tomato_into_bowl_post
"
8.2,08,2,0:25:52,0:26:1,"cut_cheese_prep
"
8.2,08,2,0:26:1,0:26:19,"cut_cheese_core
"
8.2,08,2,0:26:19,0:26:21,"cut_cheese_post
"
8.2,08,2,0:26:21,0:26:22,"place_cheese_into_bowl_prep
"
8.2,08,2,0:26:22,0:26:27,"place_cheese_into_bowl_core
"
8.2,08,2,0:26:27,0:26:28,"place_lettuce_into_bowl_post
"
8.2,08,2,0:26:28,0:26:31,"mix_ingredients_prep
"
8.2,08,2,0:26:31,0:26:47,"mix_ingredients_core
"
8.2,08,2,0:26:47,0:26:48,"mix_ingredients_post
"
8.2,08,2,0:26:48,0:26:53,"serve_salad_onto_plate_prep
"
8.2,08,2,0:26:48,0:27:24,"serve_salad
"
8.2,08,2,0:26:53,0:27:4,"serve_salad_onto_plate_core
"
8.2,08,2,0:27:4,0:27:10,"serve_salad_onto_plate_post
"
8.2,08,2,0:27:12,0:27:13,"add_dressing_prep
"
8.2,08,2,0:27:13,0:27:23,"add_dressing_core
"
8.2,08,2,0:27:23,0:27:24,"add_dressing_post
"
21.1,21,1,0:0:50,0:0:59,"add_vinegar_prep
"
21.1,21,1,0:0:50,0:2:10,"prepare_dressing
"
21.1,21,1,0:0:59,0:1:4,"add_vinegar_core
"
21.1,21,1,0:1:4,0:1:9,"add_vinegar_post
"
21.1,21,1,0:1:10,0:1:15,"add_pepper_prep
"
21.1,21,1,0:1:15,0:1:24,"add_pepper_core
"
21.1,21,1,0:1:24,0:1:24,"add_pepper_post
"
21.1,21,1,0:1:24,0:1:27,"mix_dressing_core
"
21.1,21,1,0:1:26,0:1:29,"add_salt_prep
"
21.1,21,1,0:1:29,0:1:31,"add_salt_core
"
21.1,21,1,0:1:31,0:1:33,"add_salt_post
"
21.1,21,1,0:1:34,0:1:34,"mix_dressing_prep
"
21.1,21,1,0:1:34,0:1:36,"mix_dressing_core
"
21.1,21,1,0:1:36,0:1:37,"mix_dressing_post
"
21.1,21,1,0:1:38,0:1:47,"add_oil_prep
"
21.1,21,1,0:1:47,0:1:52,"add_oil_core
"
21.1,21,1,0:1:52,0:1:53,"add_oil_post
"
21.1,21,1,0:1:53,0:1:53,"mix_dressing_prep
"
21.1,21,1,0:1:53,0:1:54,"mix_dressing_core
"
21.1,21,1,0:1:54,0:1:59,"mix_dressing_post
"
21.1,21,1,0:1:59,0:2:0,"mix_dressing_prep
"
21.1,21,1,0:2:0,0:2:0,"mix_dressing_core
"
21.1,21,1,0:2:0,0:2:10,"mix_dressing_post
"
21.1,21,1,0:2:14,0:2:29,"peel_cucumber_prep
"
21.1,21,1,0:2:14,0:6:16,"cut_and_mix_ingredients
"
21.1,21,1,0:2:29,0:2:55,"peel_cucumber_core
"
21.1,21,1,0:2:55,0:3:1,"peel_cucumber_post
"
21.1,21,1,0:3:1,0:3:4,"cut_cucumber_prep
"
21.1,21,1,0:3:4,0:3:33,"cut_cucumber_core
"
21.1,21,1,0:3:33,0:3:34,"cut_cucumber_post
"
21.1,21,1,0:3:34,0:3:37,"place_cucumber_into_bowl_prep
"
21.1,21,1,0:3:37,0:3:42,"place_cucumber_into_bowl_core
"
21.1,21,1,0:3:42,0:3:43,"place_cucumber_into_bowl_post
"
21.1,21,1,0:3:43,0:3:45,"cut_cucumber_prep
"
21.1,21,1,0:3:45,0:3:48,"cut_cucumber_core
"
21.1,21,1,0:3:48,0:3:49,"cut_cucumber_post
"
21.1,21,1,0:3:49,0:3:50,"place_cucumber_into_bowl_core
"
21.1,21,1,0:3:50,0:3:50,"place_cucumber_into_bowl_post
"
21.1,21,1,0:3:50,0:3:51,"cut_cucumber_prep
"
21.1,21,1,0:3:51,0:3:53,"cut_cucumber_core
"
21.1,21,1,0:3:53,0:3:54,"cut_cucumber_post
"
21.1,21,1,0:3:54,0:3:56,"place_cucumber_into_bowl_core
"
21.1,21,1,0:3:56,0:3:59,"place_cucumber_into_bowl_post
"
21.1,21,1,0:3:59,0:4:14,"cut_cheese_prep
"
21.1,21,1,0:4:14,0:4:26,"cut_cheese_core
"
21.1,21,1,0:4:26,0:4:38,"cut_cheese_post
"
21.1,21,1,0:4:38,0:4:52,"cut_lettuce_prep
"
21.1,21,1,0:4:52,0:5:3,"cut_lettuce_core
"
21.1,21,1,0:5:3,0:5:10,"cut_lettuce_post
"
21.1,21,1,0:5:10,0:5:12,"cut_tomato_prep
"
21.1,21,1,0:5:12,0:5:44,"cut_tomato_core
"
21.1,21,1,0:5:44,0:5:52,"cut_tomato_post
"
21.1,21,1,0:5:52,0:5:54,"place_cheese_into_bowl_prep
"
21.1,21,1,0:5:52,0:5:54,"place_lettuce_into_bowl_prep
"
21.1,21,1,0:5:52,0:5:54,"place_tomato_into_bowl_prep
"
21.1,21,1,0:5:54,0:5:55,"place_cheese_into_bowl_core
"
21.1,21,1,0:5:55,0:5:56,"place_cheese_into_bowl_post
"
21.1,21,1,0:5:56,0:5:57,"place_tomato_into_bowl_core
"
21.1,21,1,0:5:57,0:5:58,"place_tomato_into_bowl_post
"
21.1,21,1,0:5:58,0:6:1,"place_lettuce_into_bowl_core
"
21.1,21,1,0:6:1,0:6:3,"place_lettuce_into_bowl_post
"
21.1,21,1,0:6:2,0:6:5,"mix_ingredients_prep
"
21.1,21,1,0:6:5,0:6:13,"mix_ingredients_core
"
21.1,21,1,0:6:13,0:6:16,"mix_ingredients_post
"
21.1,21,1,0:6:18,0:6:26,"serve_salad_onto_plate_prep
"
21.1,21,1,0:6:18,0:7:3,"serve_salad
"
21.1,21,1,0:6:26,0:6:35,"serve_salad_onto_plate_core
"
21.1,21,1,0:6:35,0:6:39,"serve_salad_onto_plate_post
"
21.1,21,1,0:6:44,0:6:47,"add_dressing_prep
"
21.1,21,1,0:6:47,0:7:0,"add_dressing_core
"
21.1,21,1,0:7:0,0:7:3,"add_dressing_post
"
16.1,16,1,0:0:39,0:0:43,"add_pepper_prep
"
16.1,16,1,0:0:39,0:1:48,"prepare_dressing
"
16.1,16,1,0:0:43,0:0:48,"add_pepper_core
"
16.1,16,1,0:0:48,0:0:50,"add_pepper_post
"
16.1,16,1,0:0:50,0:0:52,"add_salt_prep
"
16.1,16,1,0:0:52,0:0:57,"add_salt_core
"
16.1,16,1,0:0:57,0:0:59,"add_salt_post
"
16.1,16,1,0:0:59,0:1:11,"add_oil_prep
"
16.1,16,1,0:1:11,0:1:16,"add_oil_core
"
16.1,16,1,0:1:16,0:1:19,"add_oil_post
"
16.1,16,1,0:1:20,0:1:28,"add_vinegar_prep
"
16.1,16,1,0:1:28,0:1:31,"add_vinegar_core
"
16.1,16,1,0:1:31,0:1:36,"add_vinegar_post
"
16.1,16,1,0:1:37,0:1:37,"mix_dressing_prep
"
16.1,16,1,0:1:37,0:1:47,"mix_dressing_core
"
16.1,16,1,0:1:47,0:1:48,"mix_dressing_post
"
16.1,16,1,0:1:48,0:2:7,"cut_cheese_prep
"
16.1,16,1,0:1:48,0:6:7,"cut_and_mix_ingredients
"
16.1,16,1,0:2:7,0:2:14,"cut_cheese_core
"
16.1,16,1,0:2:14,0:2:18,"cut_cheese_post
"
16.1,16,1,0:2:19,0:2:33,"cut_lettuce_prep
"
16.1,16,1,0:2:33,0:2:54,"cut_lettuce_core
"
16.1,16,1,0:2:54,0:3:0,"cut_lettuce_post
"
16.1,16,1,0:3:3,0:3:14,"peel_cucumber_prep
"
16.1,16,1,0:3:14,0:4:1,"peel_cucumber_core
"
16.1,16,1,0:4:1,0:4:5,"peel_cucumber_post
"
16.1,16,1,0:4:7,0:4:16,"cut_cucumber_prep
"
16.1,16,1,0:4:16,0:4:53,"cut_cucumber_core
"
16.1,16,1,0:4:53,0:5:0,"cut_cucumber_post
"
16.1,16,1,0:5:1,0:5:12,"cut_tomato_prep
"
16.1,16,1,0:5:12,0:5:45,"cut_tomato_core
"
16.1,16,1,0:5:45,0:5:47,"cut_tomato_post
"
16.1,16,1,0:5:52,0:5:56,"place_cucumber_into_bowl_prep
"
16.1,16,1,0:5:56,0:5:58,"place_cucumber_into_bowl_core
"
16.1,16,1,0:5:58,0:5:58,"place_cucumber_into_bowl_post
"
16.1,16,1,0:5:58,0:6:0,"place_cheese_into_bowl_prep
"
16.1,16,1,0:6:0,0:6:0,"place_cheese_into_bowl_core
"
16.1,16,1,0:6:0,0:6:1,"place_cheese_into_bowl_post
"
16.1,16,1,0:6:1,0:6:1,"place_tomato_into_bowl_prep
"
16.1,16,1,0:6:1,0:6:2,"place_tomato_into_bowl_core
"
16.1,16,1,0:6:2,0:6:7,"place_tomato_into_bowl_post
"
16.1,16,1,0:6:7,0:6:10,"add_dressing_prep
"
16.1,16,1,0:6:7,0:6:18,"serve_salad
"
16.1,16,1,0:6:10,0:6:18,"add_dressing_core
"
16.1,16,1,0:6:18,0:6:18,"add_dressing_post
"
16.1,16,1,0:6:18,0:6:33,"mix_ingredients_core
"
16.1,16,1,0:6:18,0:6:33,"cut_and_mix_ingredients
"
16.1,16,1,0:6:33,0:6:33,"mix_ingredients_post
"
16.1,16,1,0:6:34,0:6:41,"serve_salad_onto_plate_prep
"
16.1,16,1,0:6:34,0:6:50,"serve_salad
"
16.1,16,1,0:6:41,0:6:47,"serve_salad_onto_plate_core
"
16.1,16,1,0:6:47,0:6:50,"serve_salad_onto_plate_post
"
25.2,25,2,0:0:24,0:0:31,"cut_tomato_prep
"
25.2,25,2,0:0:24,0:3:6,"cut_and_mix_ingredients
"
25.2,25,2,0:0:31,0:0:45,"cut_tomato_core
"
25.2,25,2,0:0:45,0:0:45,"cut_tomato_post
"
25.2,25,2,0:0:45,0:0:47,"place_tomato_into_bowl_prep
"
25.2,25,2,0:0:47,0:0:47,"place_tomato_into_bowl_core
"
25.2,25,2,0:0:47,0:0:49,"place_tomato_into_bowl_post
"
25.2,25,2,0:0:49,0:0:56,"cut_cheese_prep
"
25.2,25,2,0:0:56,0:1:13,"cut_cheese_core
"
25.2,25,2,0:1:13,0:1:16,"cut_cheese_post
"
25.2,25,2,0:1:16,0:1:18,"place_cheese_into_bowl_prep
"
25.2,25,2,0:1:18,0:1:19,"place_cheese_into_bowl_core
"
25.2,25,2,0:1:19,0:1:21,"place_cheese_into_bowl_post
"
25.2,25,2,0:1:21,0:1:27,"cut_lettuce_prep
"
25.2,25,2,0:1:27,0:1:38,"cut_lettuce_core
"
25.2,25,2,0:1:38,0:1:38,"cut_lettuce_post
"
25.2,25,2,0:1:38,0:1:40,"place_lettuce_into_bowl_prep
"
25.2,25,2,0:1:40,0:1:42,"place_lettuce_into_bowl_core
"
25.2,25,2,0:1:42,0:1:44,"place_lettuce_into_bowl_post
"
25.2,25,2,0:1:44,0:1:54,"peel_cucumber_prep
"
25.2,25,2,0:1:54,0:2:23,"peel_cucumber_core
"
25.2,25,2,0:2:23,0:2:31,"peel_cucumber_post
"
25.2,25,2,0:2:31,0:2:34,"cut_cucumber_prep
"
25.2,25,2,0:2:34,0:2:45,"cut_cucumber_core
"
25.2,25,2,0:2:45,0:2:45,"cut_cucumber_post
"
25.2,25,2,0:2:46,0:2:47,"place_cucumber_into_bowl_prep
"
25.2,25,2,0:2:47,0:2:50,"place_cucumber_into_bowl_core
"
25.2,25,2,0:2:50,0:2:56,"place_cucumber_into_bowl_post
"
25.2,25,2,0:2:56,0:2:57,"mix_ingredients_prep
"
25.2,25,2,0:2:57,0:3:5,"mix_ingredients_core
"
25.2,25,2,0:3:5,0:3:6,"mix_ingredients_post
"
25.2,25,2,0:3:9,0:3:13,"add_oil_prep
"
25.2,25,2,0:3:9,0:4:5,"prepare_dressing
"
25.2,25,2,0:3:13,0:3:17,"add_oil_core
"
25.2,25,2,0:3:17,0:3:22,"add_oil_post
"
25.2,25,2,0:3:23,0:3:26,"add_vinegar_prep
"
25.2,25,2,0:3:26,0:3:29,"add_vinegar_core
"
25.2,25,2,0:3:29,0:3:35,"add_vinegar_post
"
25.2,25,2,0:3:36,0:3:38,"add_pepper_prep
"
25.2,25,2,0:3:38,0:3:40,"add_pepper_core
"
25.2,25,2,0:3:40,0:3:41,"add_pepper_post
"
25.2,25,2,0:3:50,0:3:53,"add_salt_prep
"
25.2,25,2,0:3:53,0:3:54,"add_salt_core
"
25.2,25,2,0:3:54,0:3:56,"add_salt_post
"
25.2,25,2,0:3:56,0:3:56,"mix_dressing_prep
"
25.2,25,2,0:3:56,0:4:5,"mix_dressing_core
"
25.2,25,2,0:4:5,0:4:5,"mix_dressing_post
"
25.2,25,2,0:4:16,0:4:21,"serve_salad_onto_plate_prep
"
25.2,25,2,0:4:16,0:4:39,"serve_salad
"
25.2,25,2,0:4:21,0:4:25,"serve_salad_onto_plate_core
"
25.2,25,2,0:4:25,0:4:27,"serve_salad_onto_plate_post
"
25.2,25,2,0:4:31,0:4:31,"add_dressing_prep
"
25.2,25,2,0:4:31,0:4:37,"add_dressing_core
"
25.2,25,2,0:4:37,0:4:39,"add_dressing_post
"
8.1,08,1,0:0:24,0:0:47,"cut_lettuce_prep
"
8.1,08,1,0:0:24,0:5:59,"cut_and_mix_ingredients
"
8.1,08,1,0:0:47,0:1:58,"cut_lettuce_core
"
8.1,08,1,0:1:58,0:2:1,"cut_lettuce_post
"
8.1,08,1,0:2:2,0:2:5,"place_lettuce_into_bowl_prep
"
8.1,08,1,0:2:5,0:2:7,"place_lettuce_into_bowl_core
"
8.1,08,1,0:2:7,0:2:9,"place_lettuce_into_bowl_post
"
8.1,08,1,0:2:10,0:2:25,"cut_tomato_prep
"
8.1,08,1,0:2:25,0:2:42,"cut_tomato_core
"
8.1,08,1,0:2:42,0:2:45,"cut_tomato_post
"
8.1,08,1,0:3:44,0:3:45,"cut_tomato_prep
"
8.1,08,1,0:3:45,0:4:33,"cut_tomato_core
"
8.1,08,1,0:4:33,0:4:35,"cut_tomato_post
"
8.1,08,1,0:4:35,0:4:36,"place_tomato_into_bowl_prep
"
8.1,08,1,0:4:36,0:4:39,"place_tomato_into_bowl_core
"
8.1,08,1,0:4:39,0:4:42,"place_tomato_into_bowl_post
"
8.1,08,1,0:4:42,0:4:52,"cut_cheese_prep
"
8.1,08,1,0:4:52,0:5:29,"cut_cheese_core
"
8.1,08,1,0:5:29,0:5:33,"cut_cheese_post
"
8.1,08,1,0:5:33,0:5:35,"place_cheese_into_bowl_prep
"
8.1,08,1,0:5:35,0:5:37,"place_cheese_into_bowl_core
"
8.1,08,1,0:5:37,0:5:39,"place_cheese_into_bowl_post
"
8.1,08,1,0:5:40,0:5:41,"mix_ingredients_prep
"
8.1,08,1,0:5:41,0:5:58,"mix_ingredients_core
"
8.1,08,1,0:5:58,0:5:59,"mix_ingredients_post
"
8.1,08,1,0:6:1,0:6:8,"add_vinegar_prep
"
8.1,08,1,0:6:1,0:6:56,"prepare_dressing
"
8.1,08,1,0:6:8,0:6:11,"add_vinegar_core
"
8.1,08,1,0:6:11,0:6:15,"add_vinegar_post
"
8.1,08,1,0:6:15,0:6:17,"add_oil_prep
"
8.1,08,1,0:6:17,0:6:24,"add_oil_core
"
8.1,08,1,0:6:24,0:6:26,"add_oil_post
"
8.1,08,1,0:6:27,0:6:27,"mix_dressing_prep
"
8.1,08,1,0:6:27,0:6:28,"mix_dressing_core
"
8.1,08,1,0:6:28,0:6:29,"mix_dressing_post
"
8.1,08,1,0:6:29,0:6:31,"add_pepper_prep
"
8.1,08,1,0:6:31,0:6:41,"add_pepper_core
"
8.1,08,1,0:6:41,0:6:42,"add_pepper_post
"
8.1,08,1,0:6:43,0:6:45,"add_salt_prep
"
8.1,08,1,0:6:45,0:6:48,"add_salt_core
"
8.1,08,1,0:6:48,0:6:49,"add_salt_post
"
8.1,08,1,0:6:49,0:6:56,"mix_dressing_core
"
8.1,08,1,0:6:57,0:6:58,"serve_salad_onto_plate_prep
"
8.1,08,1,0:6:57,0:7:25,"serve_salad
"
8.1,08,1,0:6:58,0:7:7,"serve_salad_onto_plate_core
"
8.1,08,1,0:7:7,0:7:9,"serve_salad_onto_plate_post
"
8.1,08,1,0:7:10,0:7:13,"add_dressing_prep
"
8.1,08,1,0:7:13,0:7:23,"add_dressing_core
"
8.1,08,1,0:7:23,0:7:25,"add_dressing_post
"
12.2,12,2,0:13:18,0:13:25,"cut_lettuce_prep
"
12.2,12,2,0:13:18,0:16:7,"cut_and_mix_ingredients
"
12.2,12,2,0:13:25,0:13:42,"cut_lettuce_core
"
12.2,12,2,0:13:42,0:13:45,"cut_lettuce_post
"
12.2,12,2,0:13:45,0:13:47,"place_lettuce_into_bowl_prep
"
12.2,12,2,0:13:47,0:13:49,"place_lettuce_into_bowl_core
"
12.2,12,2,0:13:49,0:13:51,"place_lettuce_into_bowl_post
"
12.2,12,2,0:13:51,0:13:53,"cut_cheese_prep
"
12.2,12,2,0:13:53,0:14:3,"cut_cheese_core
"
12.2,12,2,0:14:3,0:14:5,"cut_cheese_post
"
12.2,12,2,0:14:5,0:14:6,"place_cheese_into_bowl_prep
"
12.2,12,2,0:14:6,0:14:8,"place_cheese_into_bowl_core
"
12.2,12,2,0:14:8,0:14:10,"place_cheese_into_bowl_post
"
12.2,12,2,0:14:10,0:14:16,"peel_cucumber_prep
"
12.2,12,2,0:14:16,0:14:47,"peel_cucumber_core
"
12.2,12,2,0:14:47,0:14:51,"peel_cucumber_post
"
12.2,12,2,0:14:51,0:15:0,"cut_cucumber_prep
"
12.2,12,2,0:15:0,0:15:12,"cut_cucumber_core
"
12.2,12,2,0:15:12,0:15:14,"cut_cucumber_post
"
12.2,12,2,0:15:14,0:15:14,"place_cucumber_into_bowl_prep
"
12.2,12,2,0:15:14,0:15:22,"place_cucumber_into_bowl_core
"
12.2,12,2,0:15:22,0:15:23,"place_cucumber_into_bowl_post
"
12.2,12,2,0:15:23,0:15:28,"cut_tomato_prep
"
12.2,12,2,0:15:28,0:15:50,"cut_tomato_core
"
12.2,12,2,0:15:50,0:15:51,"cut_tomato_post
"
12.2,12,2,0:15:52,0:15:53,"place_tomato_into_bowl_prep
"
